price_per_night,room_type,person_capacity,bedrooms,city,day_type,price_per_person,host_is_superhost,host_type,guest_satisfaction_overall,cleanliness_rating,distance_to_center_km,distance_to_metro_km,attraction_index_normalized,restaurant_index_normalized,longitude,latitude,location_category,is_price_outlier,scraped_property_type,Reviews,Ratings
99.68912886,Entire home/apt,2,1,vienna,weekend,49.84456443,FALSE,semi_professional,97,10,2.97208457,0.407935476,5.712371846,2.742718838,16.41109,48.21796,near_center,FALSE,"Entire rental unit in Vienna, Austria",4,4.75
150.7608162,Entire home/apt,2,1,vienna,weekday,75.38040811,FALSE,Professional,93,10,1.201260575,0.262688096,15.93522835,7.807362133,16.36782,48.19845,near_center,FALSE,"Entire rental unit in Vienna, Austria",560,4.89
101.4421616,Entire home/apt,4,1,vienna,weekend,25.3605404,FALSE,Professional,91,9,3.558681453,0.907675265,6.322832009,2.857237663,16.32579,48.20755,suburban,FALSE,"Entire rental unit in Vienna, Austria",5,5
184.8865203,Entire home/apt,4,1,vienna,weekend,46.22163009,FALSE,Professional,91,9,3.844516011,0.227022229,7.180994461,2.866928199,16.33378,48.1865,suburban,FALSE,"Entire serviced apartment in Vienna, Austria",389,4.66
117.6869317,Entire home/apt,4,1,vienna,weekend,29.42173293,TRUE,Professional,96,10,3.04562815,0.438751171,6.911350455,3.349593595,16.3327,48.20954,suburban,FALSE,"Entire rental unit in Vienna, Austria",0,
138.0221116,Entire home/apt,5,1,vienna,weekend,27.60442232,TRUE,semi_professional,97,10,0.313030647,0.24180463,21.38017591,13.96837835,16.37454,48.21128,city_center,FALSE,"Entire rental unit in Vienna, Austria",2,5
153.5656686,Entire home/apt,4,1,vienna,weekend,38.39141715,FALSE,semi_professional,100,10,3.404897856,0.081286115,7.435242908,3.353384891,16.33649,48.19062,suburban,FALSE,"Entire rental unit in Vienna, Austria",38,4.58
151.8126359,Entire home/apt,6,2,vienna,weekday,25.30210598,FALSE,individual,93,9,2.546986743,0.130789276,6.767118502,3.49720818,16.35119,48.22583,near_center,FALSE,"Entire rental unit in Vienna, Austria",63,4.81
175.069537,Entire home/apt,6,1,vienna,weekday,29.17825616,TRUE,Professional,95,10,1.428050275,0.148259654,15.19898271,7.196815418,16.35447,48.20922,near_center,FALSE,"Entire rental unit in Vienna, Austria",103,4.78
162.2139635,Entire home/apt,3,1,vienna,weekend,54.07132116,FALSE,individual,100,10,1.695771258,0.480857781,13.36096731,7.72250792,16.35231,48.20314,near_center,FALSE,"Entire serviced apartment in Vienna, Austria",6,5
57.96694949,Private room,2,1,vienna,weekday,28.98347474,TRUE,individual,97,9,2.605973089,0.231795184,8.142652024,4.168538418,16.33883,48.20579,near_center,FALSE,"Room in Vienna, Austria",5,5
